etiqueta,persona,id_muestra,frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,ubic_izq_x,ubic_izq_y,ubic_der_x,ubic_der_y,ubic_nariz_x,ubic_nariz_y,ubic_ojos_x,ubic_ojos_y,ubic_boca_x,ubic_boca_y,ubic_orejaizq_x,ubic_orejaizq_y,ubic_orejader_x,ubic_orejader_y
PRUEBA_1,prueba,1,21,0.000000,0.000000,0.000000,-0.040455,-0.024791,-0.016422,-0.075005,-0.068098,-0.026860,-0.102086,-0.106913,-0.035952,-0.128460,-0.130496,-0.045117,-0.057531,-0.170720,-0.015199,-0.072345,-0.241295,-0.027689,-0.080485,-0.284219,-0.038334,-0.086688,-0.323681,-0.046657,-0.031445,-0.186598,-0.018075,-0.036032,-0.269980,-0.028423,-0.037865,-0.320969,-0.037851,-0.040130,-0.367288,-0.045254,-0.005733,-0.182383,-0.023337,-0.006010,-0.264170,-0.035994,-0.006330,-0.314633,-0.043977,-0.008439,-0.361200,-0.049776,0.019303,-0.163852,-0.029890,0.026444,-0.224819,-0.041800,0.030379,-0.264874,-0.045958,0.032186,-0.303599,-0.048719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.838088,-0.327869,0.000000,0.000000,-0.000462,-1.026401,-0.000874,-1.203535,0.001241,-0.863888,0.175286,-1.110613,-0.182257,-1.128387
PRUEBA_1,prueba,1,22,0.000000,0.000000,0.000000,-0.039758,-0.024502,-0.015905,-0.073937,-0.068548,-0.026209,-0.100918,-0.107392,-0.035199,-0.127687,-0.130219,-0.044341,-0.056214,-0.170172,-0.015878,-0.071019,-0.240735,-0.028489,-0.078989,-0.284174,-0.038998,-0.084903,-0.324083,-0.047222,-0.030105,-0.185700,-0.018989,-0.034878,-0.269768,-0.029367,-0.036426,-0.320825,-0.038560,-0.038347,-0.367127,-0.045825,-0.004403,-0.181024,-0.024358,-0.004635,-0.263097,-0.037106,-0.005097,-0.313684,-0.044989,-0.007471,-0.360536,-0.050767,0.020698,-0.162078,-0.030936,0.028333,-0.223223,-0.042963,0.032307,-0.263393,-0.047166,0.033770,-0.302596,-0.050009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.835923,-0.336222,0.000000,0.000000,-0.001334,-1.027602,-0.001247,-1.204749,0.001107,-0.865026,0.175262,-1.112081,-0.182306,-1.129588
PRUEBA_1,prueba,1,23,0.000000,0.000000,0.000000,-0.039652,-0.023889,-0.016442,-0.074677,-0.068572,-0.026629,-0.101968,-0.108074,-0.035377,-0.128650,-0.131097,-0.044210,-0.056942,-0.170478,-0.015881,-0.072539,-0.241959,-0.028258,-0.080951,-0.285824,-0.038634,-0.087086,-0.325951,-0.046775,-0.031025,-0.186267,-0.018607,-0.036103,-0.270183,-0.028951,-0.037922,-0.321673,-0.038210,-0.040009,-0.368419,-0.045493,-0.005624,-0.182087,-0.023646,-0.006385,-0.264738,-0.036405,-0.006687,-0.315818,-0.044535,-0.008853,-0.362980,-0.050464,0.019111,-0.163824,-0.029945,0.026414,-0.224957,-0.042058,0.030590,-0.265291,-0.046519,0.032482,-0.304543,-0.049539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.839940,-0.332309,0.000000,0.000000,-0.003201,-1.025774,-0.002231,-1.203386,-0.000050,-0.863498,0.175002,-1.111566,-0.183178,-1.128380
PRUEBA_1,prueba,1,24,0.000000,0.000000,0.000000,-0.039803,-0.024331,-0.016305,-0.074408,-0.069142,-0.026472,-0.101616,-0.108554,-0.035240,-0.128447,-0.131562,-0.044115,-0.056792,-0.170640,-0.015809,-0.072208,-0.242192,-0.028224,-0.080512,-0.286011,-0.038591,-0.086585,-0.326200,-0.046709,-0.030780,-0.186489,-0.018595,-0.035868,-0.270813,-0.028902,-0.037759,-0.322408,-0.038151,-0.039952,-0.369273,-0.045434,-0.005299,-0.182364,-0.023679,-0.006084,-0.264926,-0.036368,-0.006516,-0.315910,-0.044434,-0.008802,-0.363008,-0.050328,0.019458,-0.164109,-0.030017,0.026786,-0.225222,-0.042039,0.030934,-0.265531,-0.046427,0.032753,-0.304775,-0.049399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.839160,-0.330099,0.000000,0.000000,-0.002323,-1.023707,-0.001580,-1.201635,0.000494,-0.861984,0.175260,-1.110365,-0.182932,-1.127161
PRUEBA_1,prueba,1,25,0.000000,0.000000,0.000000,-0.040060,-0.027097,-0.015811,-0.074357,-0.071269,-0.026241,-0.101473,-0.110041,-0.035537,-0.128305,-0.132915,-0.045009,-0.055889,-0.172265,-0.014963,-0.071154,-0.243497,-0.027837,-0.079758,-0.287006,-0.038754,-0.086189,-0.326953,-0.047225,-0.029897,-0.187023,-0.018276,-0.034622,-0.271265,-0.029101,-0.036503,-0.322629,-0.038765,-0.038744,-0.369390,-0.046293,-0.004384,-0.182982,-0.023943,-0.004935,-0.265986,-0.037019,-0.005569,-0.317069,-0.045136,-0.008010,-0.364093,-0.050971,0.020433,-0.165255,-0.030851,0.027580,-0.226939,-0.042882,0.031654,-0.267379,-0.047084,0.033459,-0.306503,-0.049909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.836678,-0.322828,0.000000,0.000000,-0.003669,-1.023938,-0.002378,-1.201938,-0.000509,-0.862277,0.174654,-1.110684,-0.183059,-1.127441
PRUEBA_1,prueba,1,26,0.000000,0.000000,0.000000,-0.039671,-0.023221,-0.016514,-0.074120,-0.066032,-0.027106,-0.100991,-0.106059,-0.036292,-0.127959,-0.128324,-0.045669,-0.056310,-0.168341,-0.016654,-0.071524,-0.238797,-0.029296,-0.079871,-0.281964,-0.039892,-0.085930,-0.321938,-0.048208,-0.030280,-0.183776,-0.019436,-0.035050,-0.267577,-0.029924,-0.037095,-0.318615,-0.039228,-0.039348,-0.365505,-0.046635,-0.004663,-0.179428,-0.024474,-0.005002,-0.261782,-0.037354,-0.005561,-0.311985,-0.045370,-0.007880,-0.358732,-0.051255,0.020259,-0.161228,-0.030783,0.027707,-0.221983,-0.042993,0.031673,-0.261969,-0.047409,0.033485,-0.301307,-0.050415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.836361,-0.340138,0.000000,0.000000,-0.003677,-1.023413,-0.002474,-1.201888,-0.000514,-0.862020,0.174685,-1.110797,-0.183259,-1.127504
PRUEBA_1,prueba,1,27,0.000000,0.000000,0.000000,-0.039939,-0.024438,-0.016428,-0.074173,-0.067409,-0.027038,-0.101192,-0.106559,-0.036339,-0.127942,-0.129584,-0.045800,-0.055745,-0.169133,-0.015853,-0.071021,-0.239662,-0.028706,-0.079445,-0.282878,-0.039519,-0.085650,-0.322585,-0.047907,-0.029822,-0.184412,-0.018805,-0.034251,-0.268020,-0.029645,-0.036186,-0.319337,-0.039324,-0.038534,-0.366224,-0.046854,-0.004357,-0.180323,-0.024103,-0.004314,-0.262422,-0.037290,-0.004809,-0.313123,-0.045624,-0.007220,-0.360060,-0.051570,0.020259,-0.162356,-0.030645,0.028010,-0.223338,-0.042936,0.032162,-0.263360,-0.047379,0.033926,-0.302213,-0.050321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.835102,-0.334982,0.000000,0.000000,-0.002597,-1.021468,-0.001597,-1.199951,0.000343,-0.860366,0.174503,-1.109060,-0.181963,-1.126022
PRUEBA_1,prueba,1,28,0.000000,0.000000,0.000000,-0.039637,-0.024175,-0.016411,-0.074222,-0.067595,-0.027028,-0.101370,-0.106924,-0.036291,-0.128051,-0.130151,-0.045664,-0.056421,-0.169108,-0.016258,-0.071513,-0.239885,-0.029149,-0.079807,-0.283455,-0.039940,-0.085978,-0.323489,-0.048338,-0.030474,-0.184831,-0.019193,-0.035090,-0.268730,-0.030001,-0.036909,-0.320334,-0.039513,-0.039157,-0.367489,-0.046934,-0.004856,-0.180749,-0.024423,-0.004998,-0.263170,-0.037521,-0.005184,-0.313880,-0.045634,-0.007433,-0.360812,-0.051453,0.020190,-0.162595,-0.030902,0.027999,-0.223934,-0.043158,0.032054,-0.264124,-0.047521,0.033483,-0.303124,-0.050402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.837232,-0.334491,0.000000,0.000000,-0.003030,-1.022543,-0.002018,-1.201051,-0.000034,-0.861285,0.174230,-1.110056,-0.182494,-1.127052
PRUEBA_1,prueba,1,29,0.000000,0.000000,0.000000,-0.040332,-0.025068,-0.016231,-0.074756,-0.069476,-0.026509,-0.101833,-0.108483,-0.035499,-0.128312,-0.132475,-0.044533,-0.056166,-0.171964,-0.014555,-0.071119,-0.242920,-0.026638,-0.079678,-0.286125,-0.037034,-0.086193,-0.325423,-0.045206,-0.030113,-0.186937,-0.017510,-0.034595,-0.270884,-0.027582,-0.036222,-0.322291,-0.036874,-0.038211,-0.368162,-0.044190,-0.004628,-0.182499,-0.022878,-0.004808,-0.265143,-0.035398,-0.004793,-0.316064,-0.043495,-0.006735,-0.362495,-0.049375,0.020075,-0.164181,-0.029523,0.027671,-0.225809,-0.041294,0.031868,-0.266018,-0.045597,0.033686,-0.304386,-0.048513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.835216,-0.321229,0.000000,0.000000,0.000265,-1.019186,0.000965,-1.197375,0.002601,-0.858157,0.175631,-1.106935,-0.179339,-1.123915
PRUEBA_1,prueba,1,30,0.000000,0.000000,0.000000,-0.040321,-0.025116,-0.015836,-0.074754,-0.069812,-0.026001,-0.101741,-0.109099,-0.034924,-0.128467,-0.131606,-0.044036,-0.055637,-0.170947,-0.015271,-0.070605,-0.242068,-0.027687,-0.078996,-0.285159,-0.038189,-0.085286,-0.324883,-0.046424,-0.029423,-0.186045,-0.018415,-0.033910,-0.269484,-0.028612,-0.035549,-0.320212,-0.037941,-0.037412,-0.366535,-0.045364,-0.003774,-0.181412,-0.023835,-0.004207,-0.262953,-0.036316,-0.004376,-0.312988,-0.044143,-0.006244,-0.359589,-0.049927,0.020992,-0.162879,-0.030503,0.028037,-0.223405,-0.042195,0.032263,-0.262767,-0.046179,0.034396,-0.301059,-0.048903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.832881,-0.327385,0.000000,0.000000,0.000234,-1.021525,0.000854,-1.200303,0.002514,-0.860984,0.175410,-1.109819,-0.179550,-1.126641
PRUEBA_1,prueba,1,31,0.000000,0.000000,0.000000,-0.040197,-0.025047,-0.015855,-0.074672,-0.069184,-0.026109,-0.101668,-0.108444,-0.035079,-0.128298,-0.130996,-0.044198,-0.055672,-0.170137,-0.015572,-0.070726,-0.241217,-0.027957,-0.079020,-0.284379,-0.038400,-0.085137,-0.324112,-0.046589,-0.029515,-0.185326,-0.018634,-0.034106,-0.268498,-0.028825,-0.035879,-0.319324,-0.038109,-0.037846,-0.365777,-0.045499,-0.003896,-0.180831,-0.023940,-0.004258,-0.262404,-0.036393,-0.004491,-0.312338,-0.044241,-0.006449,-0.358789,-0.050039,0.020892,-0.162490,-0.030479,0.028156,-0.222977,-0.042184,0.032242,-0.262478,-0.046255,0.034126,-0.300987,-0.049024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.832939,-0.330390,0.000000,0.000000,0.000308,-1.021608,0.000981,-1.200411,0.002685,-0.861216,0.175435,-1.110243,-0.179467,-1.126900
PRUEBA_1,prueba,1,32,0.000000,0.000000,0.000000,-0.040079,-0.027001,-0.015427,-0.073638,-0.077677,-0.025923,-0.100498,-0.117729,-0.035564,-0.127115,-0.138824,-0.045556,-0.055916,-0.176677,-0.015108,-0.068995,-0.247754,-0.029051,-0.076334,-0.291293,-0.041074,-0.082017,-0.330502,-0.050318,-0.029143,-0.188969,-0.019422,-0.033106,-0.272673,-0.031188,-0.034045,-0.324015,-0.042076,-0.034754,-0.370143,-0.050250,-0.002391,-0.181843,-0.025958,-0.003227,-0.264121,-0.039787,-0.003059,-0.314459,-0.048244,-0.003858,-0.360548,-0.054128,0.023957,-0.160010,-0.033712,0.030939,-0.219877,-0.046584,0.035028,-0.258502,-0.050806,0.037426,-0.294921,-0.053379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.835532,-0.218328,0.000000,0.000000,-0.005194,-1.019969,-0.004049,-1.199158,-0.000950,-0.859395,0.172633,-1.110055,-0.181806,-1.126119
PRUEBA_1,prueba,2,0,0.000000,0.000000,0.000000,-0.032920,-0.020443,-0.011344,-0.061460,-0.058623,-0.018065,-0.081338,-0.094899,-0.024057,-0.099294,-0.116168,-0.030298,-0.046516,-0.129677,-0.012444,-0.059380,-0.187174,-0.022794,-0.065758,-0.224172,-0.030956,-0.070219,-0.255982,-0.036865,-0.025312,-0.141841,-0.015344,-0.029225,-0.209899,-0.024376,-0.030758,-0.253116,-0.032443,-0.031588,-0.289852,-0.038304,-0.004331,-0.140625,-0.019768,-0.004303,-0.207066,-0.030741,-0.004313,-0.249019,-0.038799,-0.004013,-0.283661,-0.044158,0.016473,-0.128613,-0.024867,0.025328,-0.179515,-0.035361,0.032102,-0.213032,-0.039954,0.037812,-0.241758,-0.042692,0.000000,0.000000,0.000000,0.030455,-0.029975,-0.011996,0.054185,-0.075877,-0.017515,0.071651,-0.119001,-0.022782,0.089346,-0.146142,-0.028076,0.038598,-0.156325,-0.007530,0.044796,-0.214972,-0.016562,0.045091,-0.251274,-0.025180,0.044386,-0.284632,-0.031923,0.017668,-0.167611,-0.009154,0.017557,-0.237481,-0.017068,0.015560,-0.279895,-0.025437,0.012650,-0.317588,-0.031685,-0.002480,-0.163569,-0.012470,-0.006010,-0.228785,-0.020869,-0.009333,-0.269991,-0.027595,-0.013086,-0.307520,-0.032377,-0.022778,-0.146793,-0.017021,-0.027904,-0.193962,-0.025102,-0.031932,-0.223370,-0.028461,-0.035956,-0.251984,-0.030350,0.888145,-0.716219,-0.982276,-0.633733,0.047025,-0.945782,0.041819,-1.125030,0.045893,-0.772323,0.213012,-1.060831,-0.167372,-1.060598
PRUEBA_1,prueba,2,1,0.000000,0.000000,0.000000,-0.033008,-0.022340,-0.010824,-0.061196,-0.061508,-0.017203,-0.081058,-0.097294,-0.022887,-0.099107,-0.119057,-0.028759,-0.047204,-0.133353,-0.010759,-0.059864,-0.191559,-0.020345,-0.066221,-0.228288,-0.028028,-0.070642,-0.259812,-0.033680,-0.025661,-0.146036,-0.013604,-0.029375,-0.214747,-0.021321,-0.031165,-0.256842,-0.028220,-0.032939,-0.292747,-0.033492,-0.004486,-0.144765,-0.018105,-0.003328,-0.212334,-0.027939,-0.003805,-0.253903,-0.034732,-0.004860,-0.289734,-0.039468,0.016623,-0.132286,-0.023358,0.026492,-0.183028,-0.033044,0.032930,-0.216442,-0.036935,0.037746,-0.246531,-0.039327,0.000000,0.000000,0.000000,0.030222,-0.031458,-0.010231,0.053908,-0.078525,-0.014956,0.071456,-0.120928,-0.019862,0.088657,-0.147427,-0.024838,0.037927,-0.157965,-0.005213,0.044096,-0.216175,-0.013910,0.044184,-0.252487,-0.022450,0.043460,-0.285002,-0.029097,0.016888,-0.169110,-0.007565,0.017102,-0.238405,-0.014897,0.015055,-0.280863,-0.022959,0.012118,-0.318089,-0.029068,-0.003140,-0.165831,-0.011580,-0.006772,-0.229776,-0.019070,-0.009898,-0.270999,-0.025406,-0.013376,-0.308167,-0.030193,-0.023199,-0.150090,-0.016780,-0.028953,-0.195575,-0.023770,-0.032928,-0.224022,-0.026561,-0.036793,-0.251653,-0.028314,0.885270,-0.701100,-0.973805,-0.625549,0.044691,-0.944211,0.037354,-1.121944,0.043667,-0.769740,0.205138,-1.057900,-0.170416,-1.056969
PRUEBA_1,prueba,2,2,0.000000,0.000000,0.000000,-0.033440,-0.023081,-0.010330,-0.062901,-0.063674,-0.016213,-0.082728,-0.102340,-0.021539,-0.101241,-0.124032,-0.026912,-0.047454,-0.139476,-0.010175,-0.059113,-0.200243,-0.019391,-0.064012,-0.238300,-0.026886,-0.067442,-0.271278,-0.032518,-0.025548,-0.152296,-0.013184,-0.027934,-0.223244,-0.020489,-0.027681,-0.267042,-0.027169,-0.027632,-0.304689,-0.032274,-0.003748,-0.150763,-0.017845,-0.002018,-0.220645,-0.027588,-0.000366,-0.262477,-0.034527,0.000515,-0.298433,-0.039295,0.018005,-0.137106,-0.023224,0.029182,-0.188326,-0.033191,0.037068,-0.221901,-0.037499,0.043109,-0.251803,-0.040079,0.000000,0.000000,0.000000,0.030324,-0.030704,-0.010431,0.053280,-0.077935,-0.015028,0.070414,-0.120508,-0.019778,0.086576,-0.148321,-0.024618,0.036206,-0.159513,-0.005097,0.042561,-0.217531,-0.013537,0.042962,-0.253786,-0.022087,0.042069,-0.286775,-0.028850,0.015412,-0.170157,-0.007354,0.015070,-0.239936,-0.014517,0.012848,-0.282357,-0.022685,0.009701,-0.319833,-0.028954,-0.004346,-0.165974,-0.011305,-0.007847,-0.230755,-0.018784,-0.011089,-0.272819,-0.025472,-0.014651,-0.311248,-0.030545,-0.023883,-0.149282,-0.016464,-0.029511,-0.195706,-0.023777,-0.033960,-0.224756,-0.026981,-0.038368,-0.253172,-0.029025,0.906877,-0.692463,-0.968558,-0.632659,0.044374,-0.949434,0.035975,-1.126279,0.042658,-0.778005,0.204568,-1.058416,-0.175975,-1.056377
PRUEBA_1,prueba,2,3,0.000000,0.000000,0.000000,-0.034566,-0.023896,-0.012826,-0.064147,-0.064532,-0.019563,-0.084742,-0.104419,-0.025308,-0.103414,-0.128775,-0.030971,-0.048452,-0.143030,-0.010892,-0.061040,-0.205062,-0.020373,-0.066516,-0.242880,-0.028114,-0.069803,-0.275998,-0.033932,-0.025469,-0.155645,-0.012883,-0.028432,-0.227553,-0.020393,-0.029121,-0.271110,-0.027503,-0.029839,-0.308395,-0.033048,-0.003381,-0.153823,-0.016872,-0.000880,-0.223540,-0.026894,-0.000544,-0.265707,-0.034106,-0.001227,-0.302020,-0.039129,0.018322,-0.140191,-0.021831,0.029819,-0.191779,-0.031932,0.036487,-0.226275,-0.036469,0.041092,-0.257537,-0.039311,0.000000,0.000000,0.000000,0.030785,-0.029956,-0.010376,0.054299,-0.077579,-0.015007,0.071589,-0.119879,-0.019865,0.088190,-0.146404,-0.024828,0.037085,-0.158209,-0.005112,0.044033,-0.214762,-0.013990,0.045135,-0.251104,-0.022705,0.044913,-0.283698,-0.029502,0.016140,-0.169298,-0.007526,0.016761,-0.238991,-0.015125,0.014965,-0.281532,-0.023412,0.011784,-0.319042,-0.029695,-0.003662,-0.165757,-0.011645,-0.006873,-0.229119,-0.019443,-0.010105,-0.270578,-0.026050,-0.014044,-0.308425,-0.031020,-0.023387,-0.149801,-0.016982,-0.028237,-0.195091,-0.024066,-0.032273,-0.223178,-0.026886,-0.036785,-0.250386,-0.028742,0.913490,-0.676405,-0.965280,-0.634841,0.043994,-0.948954,0.035133,-1.125366,0.041618,-0.777259,0.203184,-1.056210,-0.178049,-1.054439
